Step,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,loss(train),loss(validate)
1400,0.22815603017807007,0.08812836557626724,0.02403246983885765,0.033796146512031555,0.028444668278098106,0.02091650292277336,0.0015678922645747662,-0.0016382819740101695,0.09316479414701462,0.08962342888116837
1420,0.229585662484169,0.08891964703798294,0.024329213425517082,0.03440449759364128,0.02860928326845169,0.0211950670927763,0.001767556183040142,-0.0016471092822030187,0.08495444059371948,0.08714801073074341
1440,0.231139674782753,0.08971785008907318,0.02461225911974907,0.034987397491931915,0.028788039460778236,0.021484049037098885,0.001940172049216926,-0.001646880409680307,0.09314670413732529,0.08825089037418365
1460,0.23300765454769135,0.09064142405986786,0.024999205023050308,0.0355658233165741,0.028992582112550735,0.021774107590317726,0.002113140420988202,-0.001651200233027339,0.08931125700473785,0.09163884073495865
1480,0.2348688542842865,0.09145186096429825,0.02534937672317028,0.03615935146808624,0.02915670908987522,0.022110648453235626,0.002344545442610979,-0.0016541224904358387,0.08587709814310074,0.08801861852407455
1500,0.2365497648715973,0.09232974797487259,0.02568577043712139,0.03678770735859871,0.029370490461587906,0.022408248856663704,0.002572197001427412,-0.0016599484952166677,0.08445814996957779,0.0868740975856781
1520,0.23817986249923706,0.09320376813411713,0.025977976620197296,0.037307366728782654,0.02955518662929535,0.022691890597343445,0.002759760245680809,-0.0016695688245818019,0.08422145247459412,0.08530537784099579
1540,0.2394358217716217,0.09399821609258652,0.026311596855521202,0.037857260555028915,0.029701508581638336,0.02294705994427204,0.002937731333076954,-0.0016728246118873358,0.08467161655426025,0.08636939525604248
1560,0.24087804555892944,0.09472731500864029,0.026592854410409927,0.03843502327799797,0.029877617955207825,0.023239988833665848,0.0031362310983240604,-0.0016813431866467,0.08441198617219925,0.08505692332983017
1580,0.24219126999378204,0.09549308568239212,0.026873722672462463,0.03898691013455391,0.03005608730018139,0.023497821763157845,0.003339112736284733,-0.0016877736197784543,0.08451683074235916,0.0850919783115387
1600,0.24378181993961334,0.09631562232971191,0.02716244012117386,0.03954320400953293,0.030226772651076317,0.02379346266388893,0.0035520466044545174,-0.0016950981225818396,0.0838419571518898,0.08598759025335312
1620,0.2450597733259201,0.09705755114555359,0.027480054646730423,0.04011743515729904,0.030405277386307716,0.02407057024538517,0.0037669932935386896,-0.0016995242331176996,0.0827675610780716,0.08560331910848618
1640,0.2464764267206192,0.09778916835784912,0.027733754366636276,0.04063558578491211,0.030575096607208252,0.02436080388724804,0.003971148282289505,-0.0017196451080963016,0.08052200078964233,0.08481893688440323
1660,0.24801628291606903,0.0986056923866272,0.028071746230125427,0.04114069044589996,0.030760174617171288,0.024625059217214584,0.004161755554378033,-0.0017302620690315962,0.08626458793878555,0.08380703628063202
1680,0.2491820603609085,0.09930969029664993,0.02838272973895073,0.04166250303387642,0.030937431380152702,0.02491801418364048,0.004409695975482464,-0.0017438140930607915,0.08365822583436966,0.08929358422756195
1700,0.25093141198158264,0.10012627393007278,0.028694836422801018,0.04221091791987419,0.03111121989786625,0.025163637474179268,0.004626390989869833,-0.0017555559752508998,0.08234450221061707,0.0826297402381897
1720,0.2523925006389618,0.10082874447107315,0.028974704444408417,0.04273487627506256,0.031237725168466568,0.025455016642808914,0.004851741716265678,-0.0017656326526775956,0.08354576677083969,0.08712854981422424
1740,0.2538549304008484,0.10154349356889725,0.029298905283212662,0.04330235719680786,0.03144503012299538,0.025749193504452705,0.005048200022429228,-0.001771709299646318,0.08072870224714279,0.08421202749013901
1760,0.25511327385902405,0.10227799415588379,0.029596995562314987,0.04385753348469734,0.03165382146835327,0.02604633942246437,0.005249673034995794,-0.0017810193821787834,0.08099590986967087,0.08303819596767426
1780,0.2564786672592163,0.10299893468618393,0.029919354245066643,0.04431943967938423,0.031796302646398544,0.02633238025009632,0.005451014265418053,-0.0018087307689711452,0.07762857526540756,0.08410962671041489
1800,0.25797203183174133,0.1037391945719719,0.030232179909944534,0.044851865619421005,0.03198488429188728,0.026603979989886284,0.005666275974363089,-0.001817364594899118,0.08019176870584488,0.08168400824069977
1820,0.2592676877975464,0.10451798886060715,0.030521366745233536,0.045396894216537476,0.0321417935192585,0.026883427053689957,0.005897338502109051,-0.0018224978120997548,0.07980065792798996,0.0813579186797142
1840,0.26071783900260925,0.10519261658191681,0.030824795365333557,0.045872267335653305,0.0322980172932148,0.02717413939535618,0.0061264908872544765,-0.0018289739964529872,0.08401545882225037,0.08371414989233017
1860,0.26208654046058655,0.10591462254524231,0.031149065122008324,0.04633180424571037,0.032495640218257904,0.027444180101156235,0.006359770428389311,-0.0018379708053544164,0.08264686167240143,0.08332986384630203
1880,0.2634688913822174,0.10661832988262177,0.03144251927733421,0.046875108033418655,0.0326613187789917,0.02774687111377716,0.006580706220120192,-0.0018446564208716154,0.07931014150381088,0.07849203795194626
1900,0.2645150125026703,0.10731936991214752,0.03175884112715721,0.047413405030965805,0.03282896429300308,0.027997715398669243,0.006796765606850386,-0.0018600631738081574,0.0770520269870758,0.0791046991944313
1920,0.2657514810562134,0.10800235718488693,0.032045114785432816,0.04790867865085602,0.032990653067827225,0.02825484424829483,0.007003439590334892,-0.0018698752392083406,0.08447224646806717,0.08026240766048431
1940,0.2670312821865082,0.10874044895172119,0.03239085525274277,0.048437245190143585,0.033149782568216324,0.028526771813631058,0.007226729299873114,-0.0018903876189142466,0.08056274801492691,0.08181558549404144
1960,0.2682550847530365,0.10936380177736282,0.03266412764787674,0.04896456003189087,0.03332730382680893,0.028816694393754005,0.007453433703631163,-0.0018964139744639397,0.08231674879789352,0.08121303468942642
1980,0.269547700881958,0.11001268029212952,0.032950662076473236,0.04941758140921593,0.033492427319288254,0.029065368697047234,0.007692418992519379,-0.0019094926537945867,0.07478056848049164,0.07968796789646149
2000,0.270686537027359,0.11067347228527069,0.033226825296878815,0.049912139773368835,0.033633001148700714,0.029327090829610825,0.007901334203779697,-0.0019247573800384998,0.07779223471879959,0.08985462784767151
2020,0.2720808982849121,0.11139868199825287,0.03354782238602638,0.05044158548116684,0.033795226365327835,0.029603539034724236,0.008133198134601116,-0.0019308185437694192,0.078435018658638,0.07748300582170486
2040,0.2732219398021698,0.11205480247735977,0.033822525292634964,0.05089588090777397,0.03394698724150658,0.029881279915571213,0.008348205126821995,-0.001947655575349927,0.07695873826742172,0.08571656793355942
2060,0.274777352809906,0.11279536038637161,0.03410305082798004,0.051314909011125565,0.034070346504449844,0.030154284089803696,0.008584181778132915,-0.001953267492353916,0.08021002262830734,0.07978388667106628
2080,0.27590715885162354,0.1135796383023262,0.03450560197234154,0.05177684500813484,0.034231655299663544,0.03043339215219021,0.008797887712717056,-0.001970128621906042,0.07826080173254013,0.07986435294151306
2100,0.2768470048904419,0.11421287804841995,0.03478493541479111,0.05223185569047928,0.03438367322087288,0.03068976104259491,0.009012407623231411,-0.001991713186725974,0.07722004503011703,0.07666977494955063
2120,0.2776992619037628,0.1148323267698288,0.03508935123682022,0.05275498330593109,0.034541480243206024,0.030940517783164978,0.009245800785720348,-0.0020029530860483646,0.07630673050880432,0.07621544599533081
2140,0.27886638045310974,0.11546766012907028,0.03534215688705444,0.05316239595413208,0.0346880704164505,0.03121407888829708,0.00945504941046238,-0.0020199951250106096,0.0747789666056633,0.07993841171264648
2160,0.27983397245407104,0.11602286249399185,0.035635385662317276,0.05360341817140579,0.03482787683606148,0.031467609107494354,0.00968259759247303,-0.0020393298473209143,0.07273674011230469,0.07635217905044556
2180,0.2807804346084595,0.11665362864732742,0.03594595193862915,0.054082468152046204,0.035005178302526474,0.03172655031085014,0.009892660193145275,-0.0020610408391803503,0.07853922992944717,0.07613134384155273
2200,0.28171107172966003,0.11725587397813797,0.03620466962456703,0.054539065808057785,0.03513999283313751,0.032039158046245575,0.010082513093948364,-0.002072888659313321,0.0726507157087326,0.07631474733352661
2220,0.28268951177597046,0.11790799349546432,0.03649572283029556,0.054948583245277405,0.035270918160676956,0.03229420632123947,0.010301985777914524,-0.0020898920483887196,0.07105427235364914,0.07712529599666595
2240,0.283630907535553,0.11854322999715805,0.036800749599933624,0.05541698634624481,0.03540985286235809,0.03254518657922745,0.01051653828471899,-0.0021035470999777317,0.07442373037338257,0.07643059641122818
2260,0.2849755585193634,0.11917197704315186,0.037103526294231415,0.05582426115870476,0.035537995398044586,0.032815445214509964,0.010766945779323578,-0.0021180256735533476,0.08047883957624435,0.07758545875549316
2280,0.28605175018310547,0.11975271254777908,0.03739876672625542,0.05628151446580887,0.03569760173559189,0.03308488428592682,0.011001978069543839,-0.002139471238479018,0.07402058690786362,0.07387414574623108
2300,0.2869999408721924,0.12036252021789551,0.03765169158577919,0.05670486390590668,0.03585318103432655,0.03333882614970207,0.011228065937757492,-0.002154486021026969,0.07527929544448853,0.0781714990735054
2320,0.28800448775291443,0.12095782905817032,0.037977710366249084,0.05723501741886139,0.0359940342605114,0.03358377143740654,0.011445092968642712,-0.0021626390516757965,0.07507309317588806,0.07611628621816635
2340,0.28918731212615967,0.12159153074026108,0.03827548399567604,0.05765174701809883,0.03613479062914848,0.03383922204375267,0.01164509542286396,-0.002178216353058815,0.07667586207389832,0.07553301751613617
2360,0.2904464900493622,0.12227039784193039,0.03857554867863655,0.05810185521841049,0.03627892583608627,0.03410313278436661,0.011847717687487602,-0.002192927524447441,0.08026713877916336,0.07739242166280746
2380,0.2919294536113739,0.12289246916770935,0.038932472467422485,0.05853992700576782,0.036450933665037155,0.034359291195869446,0.012062779627740383,-0.0022095784079283476,0.07647477835416794,0.07690547406673431
2400,0.2929791212081909,0.12347545474767685,0.03925950825214386,0.05901588872075081,0.0366072952747345,0.03466351330280304,0.012304996140301228,-0.0022288889158517122,0.07532281428575516,0.0765308290719986
2420,0.2939513325691223,0.12408996373414993,0.03957722336053848,0.059370845556259155,0.03674430027604103,0.03494623303413391,0.01250716857612133,-0.002243204740807414,0.07416882365942001,0.07496949285268784
2440,0.29480957984924316,0.12467196583747864,0.03987623006105423,0.05978022515773773,0.0368943028151989,0.03521442040801048,0.012727607972919941,-0.002252586418762803,0.06946287304162979,0.07480950653553009
2460,0.29561808705329895,0.12528221309185028,0.040198974311351776,0.06024094671010971,0.037036411464214325,0.03547247126698494,0.012921017594635487,-0.002261250978335738,0.07492654770612717,0.07317543029785156
2480,0.2966586947441101,0.12586383521556854,0.040481939911842346,0.06059333309531212,0.037161536514759064,0.035707078874111176,0.013134964741766453,-0.0022766883485019207,0.07324782758951187,0.07612034678459167
2500,0.2977055013179779,0.12641222774982452,0.040784500539302826,0.06103641912341118,0.03728613629937172,0.03596194460988045,0.013346710242331028,-0.0022901897318661213,0.07269768416881561,0.07466040551662445
2520,0.2984030842781067,0.1270216554403305,0.0410720519721508,0.061499517410993576,0.03742773458361626,0.03622908890247345,0.013574541546404362,-0.00231106486171484,0.06968140602111816,0.07391645014286041
2540,0.2992682158946991,0.12755492329597473,0.041358448565006256,0.0619179904460907,0.037561673671007156,0.036502450704574585,0.013789445161819458,-0.0023212565574795008,0.07356857508420944,0.07339925318956375
2560,0.3000043034553528,0.12815546989440918,0.04167266562581062,0.06233343109488487,0.03770285099744797,0.0367475189268589,0.013996237888932228,-0.002335095312446356,0.07314655929803848,0.07563847303390503
2580,0.30106884241104126,0.12877991795539856,0.04201054200530052,0.06265537440776825,0.0378338061273098,0.03698675334453583,0.014167221263051033,-0.0023467454593628645,0.07149668037891388,0.07522633671760559
2600,0.3022876977920532,0.12936529517173767,0.04227306693792343,0.06305346637964249,0.03796308860182762,0.03724494203925133,0.014348745346069336,-0.00235210033133626,0.07064814865589142,0.07619445770978928
2620,0.3031478524208069,0.12994347512722015,0.042578283697366714,0.06352197378873825,0.03809740021824837,0.03748933970928192,0.014573190361261368,-0.0023613576777279377,0.07141643017530441,0.07190306484699249
2640,0.3039802312850952,0.1305260807275772,0.04288545623421669,0.06395021826028824,0.038217928260564804,0.03773384168744087,0.01478743925690651,-0.002376261865720153,0.0722448006272316,0.0731973797082901
2660,0.3048299551010132,0.1311126947402954,0.043183326721191406,0.06434828042984009,0.038378454744815826,0.03800071403384209,0.01500896830111742,-0.0023915234487503767,0.07209416478872299,0.07091312855482101
2680,0.30560562014579773,0.13159751892089844,0.043418966233730316,0.06471296399831772,0.03846273571252823,0.038229119032621384,0.015221325680613518,-0.002408465836197138,0.07182545959949493,0.07323020696640015
2700,0.30646640062332153,0.1322498321533203,0.043758079409599304,0.06500396132469177,0.038588762283325195,0.0384511798620224,0.01541044656187296,-0.002420941134914756,0.06873639672994614,0.07246074080467224
2720,0.3073970377445221,0.13281598687171936,0.044072702527046204,0.06542768329381943,0.038760725408792496,0.03872586414217949,0.015622831881046295,-0.002430942375212908,0.07071919739246368,0.07249981164932251
2740,0.30818313360214233,0.13332536816596985,0.04434532672166824,0.06581413000822067,0.03888127580285072,0.038989558815956116,0.015827607363462448,-0.0024413831997662783,0.07044081389904022,0.07293850183486938
2760,0.3090202510356903,0.13390125334262848,0.044570185244083405,0.06617571413516998,0.03902226686477661,0.03922795504331589,0.016016382724046707,-0.0024466030299663544,0.06834281980991364,0.07311607897281647
2780,0.30958667397499084,0.1344447135925293,0.04489462450146675,0.06661316007375717,0.039134543389081955,0.039438121020793915,0.016226310282945633,-0.002457557013258338,0.06985823065042496,0.07271242141723633
2800,0.3105809688568115,0.1350635439157486,0.045203354209661484,0.06700103729963303,0.03927993029356003,0.03969185799360275,0.0164345633238554,-0.002469241851940751,0.07134480774402618,0.07032421231269836
2820,0.3117203712463379,0.13562308251857758,0.04544687271118164,0.06731974333524704,0.03941868618130684,0.03991329297423363,0.016618957743048668,-0.0024798293597996235,0.07060164958238602,0.07248834520578384
2840,0.3123067617416382,0.13611839711666107,0.04580668732523918,0.06775640696287155,0.03955882415175438,0.04017489403486252,0.01682976633310318,-0.0024871767964214087,0.07083339989185333,0.06991441547870636
2860,0.313151091337204,0.1366182118654251,0.046042975038290024,0.06811418384313583,0.03967597708106041,0.040408626198768616,0.01701594516634941,-0.002498377813026309,0.06878906488418579,0.06995921581983566
2880,0.3138098120689392,0.1371915191411972,0.04637523740530014,0.06851407885551453,0.03980128467082977,0.04065252095460892,0.017181890085339546,-0.0025143169332295656,0.06996406614780426,0.07174889743328094
